ix,iy,alon,alat,JAN00Z,JAN03Z,JAN06Z,JAN09Z,JAN12Z,JAN15Z,JAN18Z,JAN21Z,FEB00Z,FEB03Z,FEB06Z,FEB09Z,FEB12Z,FEB15Z,FEB18Z,FEB21Z,MAR00Z,MAR03Z,MAR06Z,MAR09Z,MAR12Z,MAR15Z,MAR18Z,MAR21Z,APR00Z,APR03Z,APR06Z,APR09Z,APR12Z,APR15Z,APR18Z,APR21Z,MAY00Z,MAY03Z,MAY06Z,MAY09Z,MAY12Z,MAY15Z,MAY18Z,MAY21Z,JUN00Z,JUN03Z,JUN06Z,JUN09Z,JUN12Z,JUN15Z,JUN18Z,JUN21Z,JUL00Z,JUL03Z,JUL06Z,JUL09Z,JUL12Z,JUL15Z,JUL18Z,JUL21Z,AUG00Z,AUG03Z,AUG06Z,AUG09Z,AUG12Z,AUG15Z,AUG18Z,AUG21Z,SEP00Z,SEP03Z,SEP06Z,SEP09Z,SEP12Z,SEP15Z,SEP18Z,SEP21Z,OCT00Z,OCT03Z,OCT06Z,OCT09Z,OCT12Z,OCT15Z,OCT18Z,OCT21Z,NOV00Z,NOV03Z,NOV06Z,NOV09Z,NOV12Z,NOV15Z,NOV18Z,NOV21Z,DEC00Z,DEC03Z,DEC06Z,DEC09Z,DEC12Z,DEC15Z,DEC18Z,DEC21Z
123,69,91.5,39,0.754,0.712,0.628,0.67,0.712,0.796,0.838,0.838,0.67,0.587,0.503,0.503,0.587,0.67,0.712,0.712,0.461,0.377,0.335,0.335,0.377,0.419,0.461,0.503,0.251,0.168,0.168,0.168,0.168,0.21,0.251,0.293,0.21,0.168,0.168,0.168,0.168,0.168,0.21,0.251,0.126,0.126,0.084,0.084,0.126,0.126,0.168,0.21,0.168,0.126,0.084,0.084,0.084,0.126,0.168,0.21,0.21,0.126,0.126,0.126,0.126,0.168,0.21,0.21,0.21,0.168,0.126,0.126,0.126,0.168,0.21,0.251,0.293,0.168,0.168,0.168,0.21,0.251,0.293,0.335,0.503,0.419,0.377,0.377,0.419,0.461,0.545,0.545,0.545,0.461,0.419,0.419,0.461,0.545,0.587,0.587
124,69,92.25,39,1.131,1.047,0.754,0.754,0.838,0.964,1.089,1.173,0.964,0.88,0.587,0.545,0.628,0.754,0.88,0.964,0.628,0.419,0.335,0.335,0.377,0.461,0.545,0.628,0.293,0.21,0.168,0.168,0.168,0.21,0.293,0.335,0.21,0.168,0.168,0.168,0.168,0.21,0.251,0.251,0.168,0.126,0.084,0.084,0.126,0.168,0.168,0.168,0.168,0.126,0.084,0.084,0.084,0.126,0.168,0.21,0.21,0.168,0.126,0.126,0.126,0.168,0.21,0.251,0.251,0.168,0.126,0.126,0.168,0.21,0.251,0.293,0.377,0.21,0.168,0.168,0.21,0.251,0.335,0.419,0.754,0.628,0.419,0.419,0.461,0.587,0.712,0.754,0.922,0.838,0.503,0.461,0.545,0.712,0.88,1.006
125,69,93,39,3.896,3.31,0.964,0.88,1.341,2.43,3.31,3.729,3.394,2.514,0.712,0.628,0.922,1.76,2.639,3.268,2.514,0.838,0.419,0.377,0.461,0.964,1.843,2.514,1.424,0.335,0.21,0.21,0.21,0.545,1.215,1.55,0.964,0.251,0.21,0.21,0.21,0.461,0.964,1.215,0.796,0.168,0.126,0.126,0.168,0.293,0.712,0.922,0.922,0.21,0.126,0.126,0.126,0.251,0.712,1.047,1.047,0.251,0.168,0.168,0.21,0.335,0.712,1.089,1.466,0.335,0.21,0.168,0.21,0.545,1.131,1.592,1.843,0.503,0.251,0.21,0.335,0.838,1.592,2.053,2.849,1.843,0.587,0.545,0.964,1.885,2.598,2.933,3.687,3.058,0.754,0.628,1.299,2.304,3.226,3.854
126,69,93.75,39,5.405,4.692,1.257,1.006,1.885,3.603,4.776,5.321,4.818,3.603,0.88,0.754,1.257,2.807,4.106,4.944,3.813,1.215,0.503,0.461,0.587,1.718,3.226,4.022,2.262,0.461,0.293,0.251,0.293,1.089,2.137,2.639,1.55,0.377,0.251,0.251,0.293,0.796,1.676,2.095,1.173,0.251,0.168,0.168,0.21,0.545,1.257,1.592,1.383,0.251,0.168,0.168,0.168,0.503,1.257,1.718,1.718,0.377,0.251,0.21,0.251,0.628,1.341,1.885,2.304,0.503,0.251,0.251,0.335,0.964,1.927,2.639,2.849,0.712,0.335,0.293,0.503,1.466,2.598,3.184,3.896,2.388,0.67,0.628,1.341,2.639,3.645,4.064,4.567,3.771,0.838,0.712,1.718,3.184,4.315,4.944
127,69,94.5,39,3.938,3.477,1.131,1.006,2.011,3.352,3.98,4.19,3.687,2.807,0.838,0.712,1.424,2.807,3.645,4.064,2.849,1.047,0.503,0.461,0.67,1.843,3.058,3.352,1.843,0.461,0.293,0.293,0.377,1.215,2.011,2.304,1.257,0.377,0.293,0.251,0.335,0.88,1.55,1.843,0.922,0.21,0.168,0.168,0.21,0.628,1.215,1.424,1.006,0.21,0.168,0.168,0.168,0.587,1.173,1.466,1.466,0.377,0.251,0.251,0.293,0.754,1.424,1.802,1.802,0.419,0.251,0.251,0.335,1.006,1.843,2.304,2.262,0.67,0.335,0.293,0.587,1.508,2.304,2.639,2.807,1.718,0.628,0.628,1.299,2.262,2.849,3.017,3.017,2.514,0.712,0.628,1.592,2.723,3.31,3.519
128,69,95.25,39,1.466,1.173,0.628,0.67,1.299,1.76,1.76,1.634,1.383,0.964,0.503,0.545,1.006,1.508,1.718,1.634,0.88,0.461,0.377,0.419,0.587,1.047,1.341,1.257,0.67,0.293,0.251,0.251,0.293,0.67,0.922,0.88,0.461,0.251,0.21,0.21,0.251,0.503,0.712,0.67,0.335,0.126,0.126,0.126,0.168,0.377,0.587,0.587,0.335,0.126,0.126,0.126,0.126,0.377,0.545,0.545,0.587,0.251,0.21,0.168,0.21,0.503,0.796,0.838,0.67,0.251,0.21,0.21,0.251,0.587,0.964,1.006,0.922,0.377,0.251,0.251,0.419,0.838,1.173,1.173,1.047,0.712,0.419,0.419,0.796,1.173,1.299,1.257,1.341,1.089,0.503,0.503,1.089,1.55,1.676,1.592
129,69,96,39,0.838,0.628,0.419,0.461,0.67,0.838,0.922,0.922,0.67,0.503,0.335,0.377,0.545,0.712,0.838,0.838,0.377,0.251,0.335,0.335,0.377,0.461,0.628,0.587,0.251,0.21,0.21,0.21,0.251,0.335,0.461,0.419,0.21,0.168,0.168,0.168,0.21,0.293,0.377,0.335,0.126,0.084,0.084,0.084,0.126,0.21,0.293,0.251,0.126,0.084,0.084,0.084,0.126,0.21,0.293,0.251,0.335,0.21,0.168,0.168,0.21,0.335,0.461,0.461,0.293,0.21,0.168,0.168,0.21,0.377,0.503,0.503,0.377,0.293,0.21,0.21,0.293,0.461,0.587,0.545,0.461,0.377,0.293,0.335,0.419,0.545,0.628,0.587,0.796,0.628,0.419,0.419,0.587,0.796,0.922,0.964
130,69,96.75,39,2.137,1.508,0.67,0.587,1.299,2.137,2.639,2.598,1.76,1.131,0.461,0.419,0.964,1.634,2.179,2.262,1.173,0.545,0.377,0.419,0.754,1.383,1.927,1.802,0.587,0.293,0.251,0.251,0.377,0.88,1.173,1.006,0.377,0.21,0.21,0.21,0.335,0.712,0.964,0.754,0.293,0.168,0.126,0.168,0.21,0.545,0.838,0.67,0.293,0.126,0.126,0.126,0.168,0.545,0.796,0.628,0.628,0.251,0.21,0.251,0.335,0.838,1.215,1.131,0.67,0.251,0.21,0.21,0.377,1.006,1.424,1.215,0.922,0.503,0.251,0.293,0.67,1.257,1.383,1.173,1.089,0.838,0.419,0.419,0.838,1.215,1.299,1.257,2.095,1.508,0.587,0.503,1.215,2.011,2.639,2.723
131,69,97.5,39,10.264,6.829,2.137,1.55,5.321,9.762,12.946,13.323,8.547,5.111,1.341,1.047,3.519,7.206,10.264,10.977,5.53,2.137,0.754,0.712,2.388,5.782,8.84,8.463,2.472,0.796,0.503,0.545,1.173,3.519,5.279,4.65,1.508,0.545,0.419,0.461,0.838,2.598,3.938,3.142,1.089,0.377,0.377,0.419,0.628,2.179,3.31,2.765,1.299,0.377,0.335,0.377,0.545,2.43,3.645,2.975,1.927,0.503,0.461,0.545,0.922,2.933,4.525,3.896,2.681,0.67,0.419,0.503,1.424,4.148,6.075,4.902,3.771,1.969,0.712,0.796,2.472,5.321,5.698,4.567,4.525,3.31,1.215,1.131,3.017,4.734,5.237,5.405,10.39,7.038,1.634,1.173,4.86,9.343,12.778,13.323
132,69,98.25,39,6.536,5.153,2.346,2.556,5.363,6.997,7.876,7.918,5.488,4.148,2.137,2.137,3.896,4.986,6.284,6.787,3.31,1.215,0.838,1.006,2.22,3.813,4.776,4.609,2.011,0.754,0.587,0.67,1.173,2.514,3.561,3.268,1.006,0.461,0.419,0.461,0.712,1.592,2.262,1.885,0.628,0.293,0.293,0.377,0.545,1.257,1.718,1.341,0.628,0.335,0.293,0.335,0.461,1.257,1.76,1.341,1.006,0.419,0.377,0.419,0.67,1.424,2.011,1.802,1.131,0.503,0.377,0.545,1.131,2.011,2.681,2.179,2.011,1.089,0.628,0.754,1.843,3.017,3.435,2.723,3.394,2.179,1.257,1.466,2.891,3.813,4.231,4.022,5.572,3.98,1.131,1.257,3.435,5.363,6.703,6.997
133,69,99,39,6.494,4.902,2.933,4.022,6.955,8.128,8.672,8.212,5.405,3.98,2.472,2.639,4.734,6.159,6.997,7.08,3.352,1.466,1.215,1.466,2.723,4.399,5.405,4.776,2.179,0.922,0.796,0.88,1.508,3.058,4.148,3.687,1.173,0.628,0.587,0.628,0.922,2.011,2.598,2.053,0.67,0.377,0.377,0.419,0.628,1.466,1.927,1.424,0.712,0.419,0.377,0.419,0.587,1.466,1.885,1.383,1.047,0.587,0.545,0.587,0.796,1.592,2.22,1.885,1.131,0.587,0.545,0.628,1.215,2.011,2.639,2.011,1.843,1.047,0.838,1.006,2.22,3.268,3.519,2.639,3.687,2.388,1.592,2.095,3.896,4.734,4.86,4.357,5.237,3.729,1.341,2.095,4.902,6.326,6.829,6.703
91,70,67.5,38.25,8.547,5.614,2.723,1.927,3.1,6.075,9.133,10.851,7.583,5.069,1.676,1.173,1.885,5.823,8.756,10.139,7.667,4.692,1.257,0.964,1.341,5.782,9.845,11.731,6.787,3.31,0.88,0.838,1.089,4.65,7.793,9.468,8.798,2.975,1.173,1.006,1.131,4.609,9.385,12.233,10.348,3.561,1.383,1.131,1.215,4.818,11.102,13.867,12.946,5.279,1.927,1.466,1.466,5.321,11.982,16.549,13.071,6.452,1.927,1.55,1.466,4.692,10.6,15.334,13.155,7.625,1.802,1.424,1.676,6.033,12.024,17.093,11.396,7.164,1.592,1.299,1.969,7.122,12.485,15.962,10.893,5.865,1.843,1.508,3.058,7.29,11.94,15.418,9.72,5.572,1.927,1.257,3.896,7.374,11.144,14.035
92,70,68.25,38.25,7.038,5.153,2.388,1.592,2.765,5.405,7.499,8.84,6.578,4.19,1.718,1.131,1.676,4.567,6.619,7.876,6.829,4.148,1.173,0.796,1.173,4.902,8.212,9.049,6.242,3.394,0.964,0.754,1.047,4.441,7.164,8.212,6.159,2.514,1.006,0.922,1.006,3.435,6.536,8.924,5.698,2.262,1.089,1.047,1.047,3.184,6.41,8.253,6.745,3.184,1.634,1.383,1.299,3.435,6.619,9.678,7.08,3.813,1.802,1.508,1.341,3.268,6.159,9.133,8.463,4.818,1.676,1.341,1.466,3.896,7.374,11.521,8.044,4.734,1.424,1.173,1.76,4.986,8.84,12.024,9.72,5.823,2.388,1.634,2.933,6.117,10.641,13.616,9.049,5.823,2.598,1.215,3.561,6.997,10.6,12.904
93,70,69,38.25,4.609,3.184,1.76,1.215,1.843,3.519,4.944,5.907,4.273,2.681,1.341,0.88,1.257,2.933,4.357,5.195,4.273,2.472,0.88,0.587,0.88,3.142,5.321,5.907,3.813,2.179,0.754,0.587,0.796,2.891,4.692,5.195,3.687,1.76,0.754,0.712,0.796,2.137,4.441,5.614,3.561,1.592,0.838,0.796,0.838,1.718,3.938,5.237,4.19,2.22,1.299,1.215,1.131,2.179,4.609,6.494,4.441,2.472,1.424,1.299,1.215,2.388,4.315,6.242,5.488,2.975,1.299,1.089,1.215,2.807,5.153,7.709,4.818,2.681,1.089,0.922,1.341,3.226,5.782,7.583,5.74,3.352,1.885,1.257,2.011,3.98,6.913,8.421,5.614,3.477,1.802,0.922,2.22,4.273,6.661,7.834
94,70,69.75,38.25,2.681,1.76,1.089,0.796,1.131,2.053,2.975,3.603,2.514,1.55,0.88,0.587,0.796,1.76,2.598,3.184,2.262,1.257,0.503,0.419,0.545,1.718,2.849,3.184,1.843,1.047,0.419,0.377,0.461,1.466,2.346,2.639,1.718,0.838,0.461,0.461,0.503,1.173,2.388,2.891,1.843,0.838,0.587,0.545,0.587,1.006,2.179,2.849,2.22,1.299,0.964,0.922,0.88,1.341,2.681,3.561,2.388,1.466,1.089,0.964,0.964,1.508,2.639,3.561,2.849,1.55,0.88,0.754,0.838,1.676,3.1,4.19,2.304,1.257,0.67,0.587,0.796,1.76,3.1,3.854,2.514,1.383,0.796,0.628,1.089,2.053,3.435,3.938,2.807,1.718,0.922,0.587,1.257,2.179,3.352,3.854
95,70,70.5,38.25,1.676,1.131,0.796,0.587,0.754,1.215,1.76,2.137,1.592,1.047,0.67,0.419,0.545,1.047,1.592,1.927,1.131,0.628,0.377,0.293,0.335,0.838,1.341,1.55,0.796,0.419,0.21,0.168,0.251,0.628,0.964,1.089,0.587,0.293,0.251,0.251,0.251,0.503,0.922,1.047,0.67,0.335,0.335,0.335,0.335,0.503,0.922,1.131,0.88,0.712,0.67,0.587,0.545,0.712,1.131,1.424,0.964,0.838,0.754,0.628,0.587,0.796,1.215,1.508,1.131,0.712,0.545,0.503,0.503,0.796,1.383,1.718,0.88,0.461,0.377,0.335,0.377,0.754,1.257,1.466,0.796,0.503,0.293,0.251,0.461,0.796,1.257,1.299,1.466,0.922,0.545,0.419,0.712,1.089,1.634,1.885
96,70,71.25,38.25,2.514,2.304,1.927,1.424,1.466,1.843,2.262,2.598,2.514,2.388,1.843,1.257,1.299,1.718,2.22,2.556,1.718,1.466,0.88,0.587,0.67,1.131,1.592,1.718,0.922,0.628,0.293,0.251,0.335,0.587,0.88,0.964,0.293,0.168,0.168,0.168,0.168,0.293,0.461,0.461,0.335,0.21,0.251,0.21,0.21,0.293,0.503,0.628,0.503,0.419,0.419,0.335,0.335,0.377,0.587,0.754,0.419,0.503,0.461,0.377,0.335,0.419,0.545,0.67,0.545,0.377,0.377,0.335,0.335,0.377,0.628,0.838,0.461,0.21,0.21,0.21,0.21,0.377,0.67,0.754,0.712,0.545,0.419,0.335,0.419,0.628,0.838,0.88,1.885,1.592,1.215,0.964,1.047,1.341,1.718,2.011
97,70,72,38.25,2.639,2.598,2.179,1.634,1.676,2.011,2.304,2.598,2.891,2.933,2.137,1.508,1.592,2.053,2.556,2.807,2.095,1.843,1.006,0.67,0.838,1.424,1.969,1.927,1.131,0.838,0.377,0.251,0.419,0.712,1.047,1.131,0.293,0.168,0.126,0.126,0.168,0.335,0.503,0.461,0.419,0.21,0.168,0.168,0.168,0.293,0.545,0.712,0.503,0.293,0.251,0.21,0.21,0.251,0.503,0.712,0.335,0.335,0.251,0.21,0.21,0.251,0.377,0.503,0.503,0.335,0.293,0.21,0.21,0.293,0.461,0.712,0.503,0.251,0.168,0.168,0.168,0.377,0.628,0.754,0.838,0.712,0.587,0.461,0.545,0.796,0.922,1.006,2.011,1.843,1.508,1.215,1.257,1.508,1.718,1.927
98,70,72.75,38.25,1.047,0.88,0.628,0.503,0.628,0.796,0.922,1.047,1.424,1.341,0.754,0.503,0.67,1.006,1.257,1.341,1.089,0.796,0.335,0.251,0.419,0.796,1.089,1.047,0.628,0.461,0.21,0.168,0.251,0.503,0.67,0.628,0.21,0.126,0.084,0.084,0.126,0.251,0.335,0.335,0.293,0.126,0.126,0.126,0.126,0.21,0.419,0.545,0.335,0.21,0.168,0.168,0.126,0.168,0.335,0.461,0.21,0.21,0.168,0.126,0.126,0.168,0.21,0.335,0.377,0.293,0.21,0.168,0.168,0.21,0.335,0.503,0.461,0.21,0.168,0.126,0.126,0.251,0.461,0.628,0.461,0.503,0.419,0.335,0.419,0.587,0.503,0.503,0.964,0.922,0.796,0.67,0.712,0.796,0.838,0.88
99,70,73.5,38.25,0.754,0.628,0.419,0.335,0.377,0.503,0.67,0.796,0.838,0.754,0.419,0.293,0.335,0.503,0.712,0.838,0.587,0.377,0.168,0.126,0.21,0.377,0.545,0.587,0.251,0.168,0.084,0.084,0.126,0.21,0.335,0.335,0.126,0.084,0.042,0.084,0.084,0.126,0.21,0.21,0.21,0.126,0.084,0.084,0.084,0.126,0.21,0.293,0.21,0.168,0.126,0.126,0.126,0.126,0.251,0.335,0.126,0.168,0.126,0.126,0.084,0.126,0.168,0.21,0.293,0.251,0.21,0.168,0.126,0.168,0.293,0.377,0.377,0.251,0.126,0.126,0.126,0.21,0.335,0.461,0.419,0.377,0.251,0.21,0.251,0.377,0.461,0.461,0.796,0.712,0.545,0.377,0.419,0.587,0.754,0.838
100,70,74.25,38.25,0.964,0.712,0.545,0.461,0.461,0.628,0.838,1.047,1.089,0.838,0.503,0.335,0.377,0.628,0.88,1.131,0.67,0.377,0.251,0.168,0.21,0.419,0.628,0.796,0.251,0.126,0.084,0.084,0.126,0.21,0.335,0.377,0.168,0.084,0.084,0.084,0.126,0.168,0.293,0.335,0.21,0.126,0.126,0.084,0.084,0.126,0.251,0.377,0.21,0.251,0.168,0.126,0.126,0.168,0.251,0.377,0.168,0.21,0.126,0.084,0.084,0.126,0.251,0.335,0.293,0.251,0.168,0.126,0.126,0.21,0.377,0.461,0.503,0.335,0.168,0.168,0.168,0.293,0.545,0.67,0.587,0.419,0.293,0.251,0.251,0.461,0.67,0.67,0.838,0.67,0.503,0.419,0.461,0.628,0.838,0.922
101,70,75,38.25,1.047,0.712,0.503,0.461,0.545,0.712,1.006,1.257,1.173,0.754,0.419,0.335,0.419,0.796,1.173,1.424,0.712,0.377,0.251,0.251,0.293,0.503,0.796,0.922,0.293,0.168,0.126,0.126,0.126,0.293,0.503,0.503,0.21,0.126,0.126,0.126,0.126,0.251,0.419,0.461,0.21,0.126,0.126,0.126,0.126,0.21,0.419,0.503,0.293,0.293,0.21,0.168,0.168,0.293,0.545,0.67,0.251,0.21,0.126,0.126,0.126,0.293,0.545,0.587,0.377,0.21,0.168,0.168,0.168,0.377,0.67,0.754,0.628,0.377,0.21,0.168,0.168,0.461,0.754,0.88,0.712,0.461,0.293,0.251,0.335,0.628,0.88,0.922,1.089,0.838,0.628,0.503,0.587,0.838,1.131,1.257
102,70,75.75,38.25,1.508,1.089,0.545,0.503,0.754,1.215,1.634,1.885,2.011,1.383,0.67,0.503,0.796,1.843,2.43,2.514,1.508,0.88,0.587,0.461,0.587,1.341,1.969,2.095,0.88,0.377,0.251,0.251,0.335,0.838,1.424,1.383,0.67,0.335,0.293,0.335,0.377,0.754,1.173,1.215,0.545,0.293,0.251,0.21,0.21,0.545,1.047,1.089,0.838,0.587,0.461,0.377,0.461,0.628,1.257,1.466,0.964,0.545,0.335,0.335,0.377,0.628,1.299,1.55,0.796,0.461,0.293,0.335,0.419,0.796,1.299,1.299,1.299,0.796,0.419,0.461,0.67,1.341,1.843,1.927,1.173,0.796,0.461,0.419,0.754,1.341,1.718,1.676,1.592,1.215,0.67,0.503,0.922,1.466,1.802,1.927
103,70,76.5,38.25,9.468,6.745,4.148,3.477,4.483,7.96,11.228,12.569,10.306,7.332,3.729,3.017,3.98,7.541,10.893,12.317,6.284,4.022,1.718,1.508,1.802,4.734,7.457,8.086,4.734,2.262,1.089,0.964,1.047,3.184,5.656,6.578,4.231,1.424,0.838,0.796,0.964,3.017,5.363,5.991,3.813,1.047,0.712,0.67,0.712,2.346,4.818,5.656,4.148,1.299,0.754,0.67,0.67,2.137,5.153,6.368,5.279,1.676,0.754,0.712,0.754,2.514,5.614,7.164,4.567,1.969,0.838,0.838,1.131,3.435,4.944,5.865,6.619,4.231,1.508,1.383,2.053,4.986,7.667,8.505,6.997,4.357,2.095,1.927,3.31,6.368,9.175,9.594,8.421,5.74,2.807,2.598,5.111,8.337,10.809,11.228
104,70,77.25,38.25,14.328,11.605,5.823,4.19,5.74,9.217,12.82,15.92,17.889,14.286,5.614,3.645,4.986,10.055,15.418,19.775,12.904,8.882,2.765,1.676,2.346,7.918,12.694,14.119,8.463,4.986,1.592,1.047,1.299,5.153,7.751,9.385,7.416,2.975,1.047,0.838,1.006,4.19,7.583,8.84,7.08,2.179,0.922,0.754,0.88,3.561,7.038,8.379,7.541,3.184,1.006,0.754,0.838,3.854,7.709,9.51,8.63,3.687,1.089,0.838,1.047,4.609,7.918,9.762,8.924,4.357,1.173,0.922,1.55,5.572,8.212,9.385,11.773,8.128,2.011,1.424,2.723,7.499,10.767,12.988,13.742,9.217,3.394,2.262,4.525,8.463,12.946,15.376,15.04,10.935,5.991,4.19,6.787,10.139,14.705,17.554
105,70,78,38.25,8.379,7.08,3.771,2.807,3.519,5.069,6.829,8.714,10.558,8.589,3.435,2.22,2.849,5.405,8.505,11.312,8.253,6.033,2.179,1.131,1.341,4.357,7.29,8.756,5.405,3.645,1.215,0.712,0.796,2.933,4.399,5.572,4.944,2.556,0.838,0.587,0.628,2.22,4.273,5.446,4.776,2.011,0.754,0.503,0.545,1.885,3.896,5.111,4.944,2.639,0.88,0.545,0.545,2.137,4.315,5.698,5.656,3.142,1.006,0.67,0.712,2.639,4.483,5.823,6.159,3.603,0.964,0.628,0.88,3.058,5.027,6.159,7.164,5.363,1.466,0.922,1.55,4.064,5.991,7.583,8.547,5.823,2.388,1.508,2.598,4.567,7.206,9.133,8.547,6.201,3.729,2.639,3.687,5.195,7.709,9.552
106,70,78.75,38.25,3.603,3.142,2.22,1.843,1.885,2.388,3.058,3.687,3.603,2.891,1.676,1.257,1.299,1.885,2.849,3.687,2.723,2.262,1.383,0.754,0.628,1.173,2.053,2.933,1.969,1.718,0.838,0.503,0.419,0.88,1.466,2.011,1.969,1.55,0.628,0.419,0.377,0.628,1.299,2.011,1.969,1.383,0.545,0.335,0.293,0.461,1.089,1.802,1.885,1.466,0.628,0.377,0.335,0.503,1.173,1.927,2.22,1.843,0.796,0.461,0.377,0.67,1.383,2.095,2.472,2.011,0.754,0.419,0.377,0.838,1.843,2.556,2.472,2.095,1.006,0.628,0.628,1.257,2.011,2.598,3.017,2.137,1.383,0.964,1.089,1.634,2.514,3.268,2.723,2.011,1.55,1.299,1.424,1.843,2.556,3.017
107,70,79.5,38.25,4.441,3.896,2.346,1.843,2.011,2.765,3.729,4.525,3.729,3.1,1.634,1.257,1.299,2.137,3.226,3.896,2.43,1.927,1.173,0.67,0.587,1.341,2.179,2.681,1.718,1.424,0.712,0.461,0.419,0.922,1.383,1.634,1.55,1.215,0.545,0.377,0.335,0.712,1.215,1.634,1.508,1.131,0.503,0.335,0.293,0.545,1.006,1.466,1.634,1.173,0.503,0.335,0.293,0.503,1.089,1.676,1.55,1.383,0.712,0.419,0.335,0.67,1.173,1.55,2.137,1.718,0.712,0.377,0.377,1.089,1.927,2.43,2.388,1.885,0.964,0.587,0.67,1.466,2.262,2.598,3.142,2.388,1.341,0.964,1.173,1.927,2.807,3.352,3.31,2.681,1.676,1.341,1.55,2.262,3.142,3.645
108,70,80.25,38.25,5.195,4.483,2.262,1.802,2.095,3.184,4.357,5.363,4.19,3.394,1.424,1.173,1.341,2.514,3.729,4.441,2.933,2.179,0.964,0.587,0.587,1.634,2.639,3.226,2.053,1.424,0.628,0.419,0.377,1.173,1.634,1.843,1.718,1.173,0.503,0.377,0.335,0.964,1.592,1.969,1.592,0.964,0.461,0.335,0.293,0.712,1.383,1.718,1.969,1.173,0.461,0.293,0.251,0.628,1.466,2.053,1.676,1.257,0.628,0.419,0.335,0.88,1.55,1.843,2.598,1.76,0.628,0.377,0.377,1.466,2.514,2.975,2.849,2.137,0.922,0.587,0.754,1.802,2.765,3.1,3.729,2.891,1.215,0.922,1.299,2.304,3.352,4.022,3.938,3.142,1.592,1.299,1.76,2.681,3.771,4.399
109,70,81,38.25,3.771,3.268,1.76,1.592,1.802,2.556,3.352,4.022,2.681,2.22,1.173,1.089,1.215,1.885,2.472,2.723,1.802,1.383,0.67,0.503,0.503,1.089,1.592,1.927,1.299,1.006,0.461,0.335,0.335,0.796,1.173,1.257,1.299,0.88,0.419,0.335,0.293,0.754,1.215,1.466,1.131,0.67,0.377,0.251,0.251,0.503,1.006,1.215,1.257,0.754,0.293,0.21,0.21,0.419,0.964,1.341,1.299,0.922,0.545,0.335,0.293,0.67,1.257,1.424,1.592,1.131,0.461,0.293,0.293,1.047,1.718,1.885,1.927,1.424,0.712,0.503,0.587,1.257,1.76,2.053,2.556,1.927,0.964,0.838,1.089,1.76,2.388,2.891,2.765,2.095,1.257,1.215,1.508,2.053,2.807,3.31
110,70,81.75,38.25,2.304,2.053,1.424,1.299,1.424,1.76,2.179,2.472,1.592,1.424,1.006,0.964,1.006,1.215,1.466,1.592,0.88,0.712,0.461,0.377,0.377,0.587,0.754,0.922,0.67,0.545,0.335,0.251,0.251,0.419,0.503,0.628,0.838,0.628,0.377,0.293,0.251,0.377,0.628,0.796,0.712,0.461,0.251,0.21,0.21,0.335,0.587,0.712,0.67,0.503,0.251,0.168,0.168,0.251,0.461,0.67,0.796,0.67,0.419,0.293,0.21,0.377,0.67,0.838,0.712,0.545,0.293,0.21,0.21,0.503,0.712,0.838,0.964,0.796,0.461,0.335,0.377,0.628,0.796,0.922,1.466,1.173,0.754,0.67,0.796,1.047,1.424,1.634,1.676,1.341,1.089,1.047,1.131,1.341,1.718,1.927
111,70,82.5,38.25,1.802,1.592,1.299,1.215,1.257,1.466,1.718,1.885,1.173,1.131,0.922,0.88,0.88,1.006,1.089,1.173,0.628,0.545,0.377,0.335,0.335,0.461,0.545,0.67,0.377,0.335,0.251,0.251,0.251,0.293,0.293,0.377,0.545,0.503,0.335,0.251,0.21,0.293,0.377,0.461,0.503,0.335,0.21,0.168,0.168,0.21,0.377,0.503,0.377,0.293,0.168,0.168,0.126,0.168,0.251,0.335,0.587,0.503,0.335,0.21,0.168,0.251,0.419,0.545,0.461,0.335,0.21,0.168,0.168,0.293,0.377,0.461,0.545,0.503,0.377,0.293,0.293,0.377,0.419,0.503,1.006,0.88,0.67,0.587,0.628,0.754,0.922,1.089,1.383,1.131,1.047,1.006,1.006,1.131,1.341,1.508
112,70,83.25,38.25,1.257,1.089,1.215,1.173,1.173,1.215,1.341,1.383,0.922,0.838,0.88,0.796,0.796,0.838,0.88,0.88,0.335,0.293,0.293,0.293,0.293,0.293,0.335,0.335,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.251,0.251,0.293,0.251,0.21,0.21,0.21,0.21,0.251,0.251,0.251,0.168,0.126,0.126,0.126,0.168,0.21,0.168,0.168,0.126,0.126,0.126,0.126,0.126,0.168,0.251,0.293,0.251,0.168,0.126,0.168,0.21,0.251,0.21,0.21,0.168,0.126,0.126,0.168,0.21,0.251,0.251,0.21,0.251,0.251,0.21,0.21,0.251,0.251,0.461,0.377,0.545,0.545,0.461,0.461,0.503,0.587,0.922,0.754,1.006,1.006,0.88,0.88,0.964,1.047
